sample,reading_set,simulated_nodes,real_nodes,exec_time
29,28,25,12,0.06132100000104401
29,29,27,10,0.06431649999285582
29,30,27,10,0.07226939999964088
29,31,22,15,0.05856289999792352
29,32,29,8,0.05850590000045486
29,33,22,15,0.06073359999572858
29,34,31,6,0.060298900003544986
29,35,21,16,0.06483519999892451
29,36,24,13,0.06349390000104904
29,37,29,8,0.058544900006381795
29,38,34,3,0.05848310000146739
29,39,29,8,0.05849700000544544
29,40,36,1,0.05615099999704398
29,41,33,4,0.0577902999939397
29,42,27,10,0.05600960001174826
29,43,24,13,0.06451549999474082
29,44,31,6,0.06359390000579879
29,45,32,5,0.057848399999784306
29,46,28,9,0.06679799999983516
29,47,22,15,0.07498569999006577
29,48,36,1,0.08653570000024047
29,49,33,4,0.06647710000106599
29,50,33,4,0.06373930000700057
29,51,29,8,0.06313509999017697
29,52,24,13,0.058375799999339506
29,53,24,13,0.05732930000522174
29,54,27,10,0.056176400001277216
29,55,25,12,0.0613084000069648
29,56,35,2,0.06511049999971874
29,57,29,8,0.05767829999967944
29,58,36,1,0.056524500003433786
29,59,29,8,0.05598859999736305
29,60,35,2,0.059329199997591786
29,61,22,15,0.05592510000860784
29,62,23,14,0.05587749999540392
29,63,25,12,0.06202490000578109
29,64,22,15,0.05741920000582468
29,65,22,15,0.05496429999766406
29,66,29,8,0.06268719999934547
29,67,27,10,0.057087099994532764
29,68,31,6,0.059627199996612035
29,69,21,16,0.05896080000093207
29,70,29,8,0.055421100012608804
29,71,30,7,0.0590066000004299
29,72,23,14,0.055958400000236
29,73,36,1,0.05642459999944549
29,74,25,12,0.057497999994666316
29,75,29,8,0.05527910000819247
29,76,22,15,0.05897349999577273
29,77,21,16,0.057819599998765625
29,78,26,11,0.05753089999780059
29,79,36,1,0.05506050000258256
29,80,27,10,0.059399000005214475
29,81,35,2,0.05711920000612736
29,82,24,13,0.055992200010223314
29,83,23,14,0.05703039999934845
29,84,34,3,0.059144700004253536
29,85,26,11,0.06491980000282638
29,86,36,1,0.06377510000311304
29,87,34,3,0.06032899999991059
29,88,32,5,0.05636810000578407
29,89,32,5,0.06102320000354666
29,90,29,8,0.05426689999876544
29,91,34,3,0.05569839999952819
29,92,36,1,0.05927739999606274
29,93,31,6,0.05437149999488611
29,94,34,3,0.05807230000209529
29,95,23,14,0.06086680000589695
29,96,33,4,0.05706199999258388
29,97,34,3,0.058697300002677366
29,98,30,7,0.056967600001371466
29,99,36,1,0.05510110000614077
30,0,27,10,0.0625028999929782
30,1,31,6,0.06394140000338666
30,2,29,8,0.07723690000420902
30,3,26,11,0.0566017999954056
30,4,25,12,0.06483789999037981
30,5,27,10,0.058983399998396635
30,6,29,8,0.057454399997368455
30,7,31,6,0.05844379999325611
30,8,32,5,0.05516859999625012
30,9,35,2,0.05665890000818763
30,10,21,16,0.057156800001394004
30,11,31,6,0.05618959999992512
30,12,35,2,0.05866979999700561
30,13,24,13,0.05917419999605045
30,14,30,7,0.06362980000267271
30,15,25,12,0.05860789999132976
30,16,28,9,0.057703500002389774
30,17,31,6,0.054843999998411164
30,18,31,6,0.05730749999929685
30,19,29,8,0.05880050000268966
30,20,22,15,0.06189910000830423
30,21,27,10,0.05868929999996908
30,22,36,1,0.058738899999298155
30,23,30,7,0.05919699999503791
30,24,29,8,0.06416979999630712
30,25,25,12,0.05676200000743847
30,26,28,9,0.05585879999853205
30,27,23,14,0.056125500006601214
30,28,28,9,0.059941900006379
30,29,23,14,0.05880119999346789
30,30,23,14,0.05714950000401586
30,31,29,8,0.061714900002698414
30,32,31,6,0.05489309999393299
30,33,26,11,0.0539275000046473
30,34,21,16,0.05621979999705218
30,35,24,13,0.056414199993014336
30,36,34,3,0.06100929999956861
30,37,23,14,0.055324400003883056
30,38,35,2,0.055624500004341826
30,39,22,15,0.05652189999818802
30,40,33,4,0.05600179999601096
30,41,25,12,0.05955309999990277
30,42,31,6,0.05800679999811109
30,43,30,7,0.061534199994639494
30,44,23,14,0.05620059999637306
30,45,25,12,0.05921130000206176
30,46,23,14,0.05583829998795409
30,47,30,7,0.055083300001570024
30,48,32,5,0.058313000001362525
30,49,36,1,0.05525099999795202
30,50,27,10,0.056287600003997795
30,51,34,3,0.05767310000373982
30,52,29,8,0.057880299995304085
30,53,25,12,0.054988500007311814
30,54,29,8,0.056503100000554696
30,55,33,4,0.05775530000391882
30,56,32,5,0.054415399994468316
30,57,31,6,0.06441589999303687
30,58,29,8,0.059029399999417365
30,59,35,2,0.05764909999561496
30,60,23,14,0.05545460000575986
30,61,25,12,0.05544349999399856
30,62,26,11,0.059161100012715906
30,63,33,4,0.05709399998886511
30,64,35,2,0.056674899999052286
30,65,33,4,0.058753899997100234
30,66,36,1,0.05631060000450816
30,67,34,3,0.059182099997997284
30,68,22,15,0.05934389999310952
30,69,35,2,0.05869039999379311
30,70,22,15,0.05648609998752363
30,71,29,8,0.056607599995913915
30,72,24,13,0.05696810000517871
30,73,31,6,0.05892650000168942
30,74,27,10,0.05686810000042897
30,75,26,11,0.056789999987813644
30,76,36,1,0.05602730000100564
30,77,21,16,0.05648470000596717
30,78,33,4,0.05655059999844525
30,79,24,13,0.054993300000205636
30,80,34,3,0.05654550000326708
30,81,24,13,0.05981880000035744
30,82,34,3,0.056173600009060465
30,83,36,1,0.0579680999944685
30,84,32,5,0.0588529000087874
30,85,32,5,0.057900199986761436
30,86,24,13,0.055911099989316426
30,87,27,10,0.05866490000335034
30,88,23,14,0.05638450001424644
30,89,25,12,0.056381600006716326
30,90,26,11,0.05748370000219438
30,91,24,13,0.05707330000586808
30,92,26,11,0.060142100002849475
30,93,25,12,0.0564343000005465
30,94,34,3,0.0634691000013845
30,95,25,12,0.05749029999424238
30,96,29,8,0.05749039999500383
30,97,26,11,0.05572709999978542
30,98,27,10,0.0584897000080673
30,99,27,10,0.060453700003563426
31,0,24,13,0.07346299999335315
31,1,24,13,0.06222429999615997
31,2,26,11,0.055141699995147064
31,3,35,2,0.05734640000446234
31,4,35,2,0.056211099989013746
31,5,33,4,0.06283049999910872
31,6,31,6,0.057862600006046705
31,7,35,2,0.05857050001213793
31,8,23,14,0.05713439999090042
31,9,36,1,0.056454100005794317
31,10,30,7,0.05532169999787584
31,11,31,6,0.057220399990910664
31,12,33,4,0.05922729999292642
31,13,29,8,0.057630499999504536
31,14,32,5,0.06100990000413731
31,15,24,13,0.054610500010312535
31,16,35,2,0.05724259999988135
31,17,34,3,0.05937950000225101
31,18,26,11,0.06012249999912456
31,19,36,1,0.06191959998977836
31,20,26,11,0.058995200000936165
31,21,22,15,0.057207499994547106
31,22,24,13,0.05608059999940451
31,23,31,6,0.058263900005840696
31,24,21,16,0.05807929999718908
31,25,22,15,0.057422400001087226
31,26,22,15,0.05676130000210833
31,27,28,9,0.05745110000134446
31,28,23,14,0.054826000006869435
31,29,34,3,0.05528719999711029
31,30,27,10,0.06345840000722092
31,31,23,14,0.057461000003968365
31,32,31,6,0.05941750000056345
31,33,22,15,0.05657310000970028
31,34,36,1,0.0599136999953771
31,35,35,2,0.05756620000465773
31,36,22,15,0.05703409999841824
31,37,33,4,0.0568314999982249
31,38,36,1,0.060956800007261336
31,39,24,13,0.05971770000178367
31,40,23,14,0.05527520000759978
31,41,28,9,0.055472100008046255
31,42,35,2,0.05948160000843927
31,43,27,10,0.05617270000220742
31,44,28,9,0.056244799998239614
31,45,32,5,0.05468650000693742
31,46,35,2,0.05772830000205431
31,47,31,6,0.05611730000237003
31,48,22,15,0.05609029998595361
31,49,31,6,0.055354199997964315
31,50,25,12,0.0582433000090532
31,51,21,16,0.05474849999882281
31,52,24,13,0.059234500004095025
31,53,31,6,0.05466499998874497
31,54,31,6,0.05708289999165572
31,55,34,3,0.05646279999928083
31,56,26,11,0.05639240000164136
31,57,24,13,0.05875489999016281
31,58,27,10,0.05681380000896752
31,59,24,13,0.0570605999964755
31,60,25,12,0.05526779999490827
31,61,35,2,0.0601668999879621
31,62,24,13,0.056849200002034195
31,63,28,9,0.06037439999636263
31,64,28,9,0.05620649999764282
31,65,28,9,0.05439460001070984
31,66,36,1,0.05727019999176264
31,67,22,15,0.06222030000935774
31,68,28,9,0.05820990000211168
31,69,31,6,0.06354010000359267
31,70,29,8,0.05634060000011232
31,71,26,11,0.05601369999931194
31,72,24,13,0.055794799991417676
31,73,34,3,0.057594300000346266
31,74,23,14,0.05765909999900032
31,75,25,12,0.05799490000936203
31,76,23,14,0.06098010001005605
31,77,28,9,0.06093729998974595
31,78,23,14,0.0582089000090491
31,79,29,8,0.05759909999324009
31,80,21,16,0.056767799993394874
31,81,26,11,0.05829190000076778
31,82,33,4,0.05480479999096133
31,83,28,9,0.05644580000080168
31,84,36,1,0.05711330000485759
31,85,23,14,0.054301700001815334
31,86,31,6,0.060605700011365116
31,87,22,15,0.05797470000106841
31,88,26,11,0.05432670000300277
31,89,27,10,0.05619689999730326
31,90,33,4,0.06633669999428093
31,91,24,13,0.05619309999747202
31,92,29,8,0.058477400001720525
31,93,30,7,0.058502699990640394
31,94,21,16,0.059812899999087676
31,95,36,1,0.0596127000026172
31,96,36,1,0.05807099999219645
31,97,29,8,0.054143900008057244
31,98,29,8,0.05839270001160912
31,99,26,11,0.05707579999580048
32,0,21,16,0.06044659999315627
32,1,30,7,0.05377339999540709
32,2,28,9,0.05597960000159219
32,3,28,9,0.05602750000252854
32,4,33,4,0.06379210000159219
32,5,31,6,0.05583009999827482
32,6,24,13,0.05589540000073612
32,7,26,11,0.05652640000334941
32,8,35,2,0.056872199987992644
32,9,22,15,0.05779330000223126
32,10,31,6,0.05557779999799095
32,11,28,9,0.05405530000280123
32,12,28,9,0.05429849999200087
32,13,24,13,0.060767399991163984
32,14,23,14,0.060265799998887815
32,15,25,12,0.060415500003728084
32,16,24,13,0.05957269998907577
32,17,28,9,0.05691500000830274
32,18,26,11,0.05770059999485966
32,19,36,1,0.055894399993121624
32,20,30,7,0.05708959999901708
32,21,31,6,0.0599649999930989
32,22,29,8,0.058612400011043064
32,23,24,13,0.06125050000264309
32,24,30,7,0.058811499999137595
32,25,33,4,0.055165999991004355
32,26,23,14,0.05740679999871645
32,27,24,13,0.055652099996223114
32,28,32,5,0.05471910000778735
32,29,30,7,0.05777460000535939
32,30,29,8,0.05540169999585487
32,31,32,5,0.057684600003995
32,32,21,16,0.055724699996062554
32,33,28,9,0.05601390000083484
32,34,35,2,0.060268000001087785
32,35,35,2,0.05560559999139514
32,36,23,14,0.061542900002677925
32,37,21,16,0.053676900002756156
32,38,28,9,0.060398999994504265
32,39,22,15,0.055097999997087754
32,40,25,12,0.057657600002130494
32,41,23,14,0.06239619999541901
32,42,34,3,0.05812220000370871
32,43,34,3,0.05756370000017341
32,44,25,12,0.057359400001587346
32,45,32,5,0.05807410000124946
32,46,26,11,0.0564540999912424
32,47,29,8,0.057758100010687485
32,48,33,4,0.056280899996636435
32,49,35,2,0.055334100004984066
32,50,25,12,0.059319699998013675
32,51,26,11,0.05775760000688024
32,52,26,11,0.058756500002346
32,53,32,5,0.05858470000384841
32,54,32,5,0.0632259999983944
32,55,28,9,0.05590229999506846
32,56,30,7,0.05737740000768099
32,57,28,9,0.05858040000020992
32,58,23,14,0.05590799999481533
32,59,24,13,0.05691929999738932
32,60,35,2,0.05550740000035148
32,61,31,6,0.05688170000212267
32,62,31,6,0.05560690000129398
32,63,28,9,0.0571263000019826
32,64,29,8,0.05921259999740869
32,65,24,13,0.05835110000043642
32,66,32,5,0.05658910000056494
32,67,27,10,0.059837000007973984
32,68,32,5,0.05476460000500083
32,69,29,8,0.05533540000033099
32,70,21,16,0.056704499991610646
32,71,27,10,0.05801620001147967
32,72,25,12,0.06205430001136847
32,73,21,16,0.06478210000204854
32,74,36,1,0.05957390001276508
32,75,28,9,0.057770100000198
32,76,33,4,0.05501090000325348
32,77,25,12,0.06323200000042561
32,78,32,5,0.06202919999486767
32,79,23,14,0.05869910000183154
32,80,36,1,0.057139399999869056
32,81,31,6,0.05639369999698829
32,82,30,7,0.061932700002216734
32,83,32,5,0.05560269999841694
32,84,21,16,0.05953600000066217
32,85,29,8,0.05804350000107661
32,86,35,2,0.05695260000356939
32,87,23,14,0.05578349999268539
32,88,22,15,0.05615760000364389
32,89,26,11,0.055499499998404644
32,90,23,14,0.06041979999281466
32,91,33,4,0.06251210000482388
32,92,35,2,0.06621019999147393
32,93,35,2,0.05742060000193305
32,94,30,7,0.05625399999553338
32,95,21,16,0.0563209999963874
32,96,26,11,0.057703300000866875
32,97,30,7,0.056200899998657405
32,98,21,16,0.05869260001054499
32,99,21,16,0.059329299998353235
33,0,23,14,0.05901329999323934
33,1,24,13,0.056048899990855716
33,2,34,3,0.057482700009131804
33,3,29,8,0.056844899998395704
33,4,29,8,0.05456050000793766
33,5,22,15,0.05936220000148751
33,6,27,10,0.05553860000509303
33,7,25,12,0.05987230000027921
33,8,23,14,0.05557080000289716
33,9,32,5,0.058436100007384084
33,10,28,9,0.06733140000142157
33,11,22,15,0.06296879998990335
33,12,32,5,0.05684470001142472
33,13,21,16,0.055450700005167164
33,14,23,14,0.06203380000079051
33,15,21,16,0.05676669999957085
33,16,35,2,0.05705339999985881
33,17,30,7,0.05603379999229219
33,18,28,9,0.058915400004480034
33,19,31,6,0.05423950000840705
33,20,27,10,0.057088300003670156
33,21,23,14,0.05780350000713952
33,22,28,9,0.05629900000349153
33,23,32,5,0.05540490000566933
33,24,34,3,0.06110790000820998
33,25,24,13,0.057710699999006465
33,26,27,10,0.05509340000571683
33,27,36,1,0.056904700002633035
33,28,25,12,0.05734650000522379
33,29,29,8,0.057138800009852275
33,30,21,16,0.05961359999491833
33,31,21,16,0.05779769999207929
33,32,32,5,0.060195400001248345
33,33,28,9,0.05675229999178555
33,34,26,11,0.058475400001043454
33,35,27,10,0.05483200000890065
33,36,27,10,0.05928190000122413
33,37,33,4,0.05560109998623375
33,38,34,3,0.0580537999921944
33,39,35,2,0.05433709999488201
33,40,24,13,0.056375599990133196
33,41,30,7,0.058629300008760765
33,42,22,15,0.058540500001981854
33,43,36,1,0.05711480000172742
33,44,27,10,0.05435350000334438
33,45,34,3,0.05974900000728667
33,46,21,16,0.05656509999244008
33,47,22,15,0.06011459999717772
33,48,29,8,0.057190699997590855
33,49,33,4,0.058181299988063984
33,50,31,6,0.061855599997215904
33,51,21,16,0.06254379999882076
33,52,33,4,0.05775469999935012
33,53,23,14,0.056742700005997904
33,54,31,6,0.05899370000406634
33,55,29,8,0.05685500000254251
33,56,31,6,0.05825339999864809
33,57,27,10,0.05653480000910349
33,58,34,3,0.053814900005818345
33,59,27,10,0.060199600004125386
33,60,24,13,0.05890679999720305
33,61,29,8,0.056040600000415
33,62,23,14,0.05525760000455193
33,63,29,8,0.060180500004207715
33,64,26,11,0.05706960000679828
33,65,24,13,0.05963530000008177
33,66,26,11,0.058295900002121925
33,67,35,2,0.06112850000499748
33,68,24,13,0.0581780000065919
33,69,35,2,0.10796510000363924
33,70,32,5,0.056338900001719594
33,71,31,6,0.05516419999185018
33,72,33,4,0.057530800011591054
33,73,34,3,0.060840800011646934
33,74,21,16,0.05762710000271909
33,75,26,11,0.059760499992989935
33,76,31,6,0.05766800000856165
33,77,28,9,0.05637340000248514
33,78,29,8,0.05643289998988621
33,79,25,12,0.0594827000022633
33,80,31,6,0.05841260000306647
33,81,36,1,0.056487099995138124
33,82,34,3,0.05726520001189783
33,83,21,16,0.05786800000350922
33,84,36,1,0.05614430000423454
33,85,26,11,0.0563691999996081
33,86,34,3,0.06259860000864137
33,87,25,12,0.07147429999895394
33,88,30,7,0.062416300002951175
33,89,29,8,0.056536400006734766
33,90,22,15,0.05654389999108389
33,91,30,7,0.05981999999494292
33,92,28,9,0.05756630000541918
33,93,23,14,0.05984070000704378
33,94,34,3,0.05577130000165198
33,95,32,5,0.05608059999940451
33,96,27,10,0.0589890999981435
33,97,23,14,0.054592100001173094
33,98,23,14,0.05776470000273548
33,99,31,6,0.05486449999443721
34,0,35,2,0.05731430000741966
34,1,29,8,0.05826360000355635
34,2,27,10,0.05616740000550635
34,3,24,13,0.05749409999407362
34,4,25,12,0.057800399998086505
34,5,35,2,0.05943199999455828
34,6,33,4,0.06054029999359045
34,7,26,11,0.05626139999367297
34,8,25,12,0.05834639999375213
34,9,26,11,0.0584167999913916
34,10,30,7,0.05708739999681711
34,11,32,5,0.05706320000172127
34,12,33,4,0.055913499993039295
34,13,29,8,0.05790250000427477
34,14,21,16,0.05845199999748729
34,15,35,2,0.059601800006930716
34,16,21,16,0.055086099993786775
34,17,28,9,0.05726610000419896
34,18,22,15,0.05868149999878369
34,19,24,13,0.0567181999940658
34,20,33,4,0.05592310000793077
34,21,34,3,0.05579909999505617
34,22,33,4,0.058298999996623024
34,23,33,4,0.05844280000019353
34,24,25,12,0.06092210000497289
34,25,28,9,0.06073149999429006
34,26,35,2,0.06423309999809135
34,27,30,7,0.05840010000974871
34,28,24,13,0.05689209999400191
34,29,27,10,0.058041900003445335
34,30,22,15,0.05669999998644926
34,31,31,6,0.057338599988725036
34,32,22,15,0.05703999999968801
34,33,31,6,0.05750840000109747
34,34,29,8,0.057047499998589046
34,35,24,13,0.060591700006625615
34,36,36,1,0.05706599999393802
34,37,26,11,0.05776300000434276
34,38,30,7,0.055060900005628355
34,39,29,8,0.05595000000903383
34,40,26,11,0.05754049999814015
34,41,30,7,0.05876479999278672
34,42,23,14,0.05758399999467656
34,43,24,13,0.05691690000821836
34,44,33,4,0.07565210000029765
34,45,21,16,0.0560572999966098
34,46,31,6,0.05939809999836143
34,47,34,3,0.05523959999845829
34,48,26,11,0.057248299999628216
34,49,27,10,0.05795360000047367
34,50,30,7,0.058027799997944385
34,51,31,6,0.05517639999743551
34,52,26,11,0.056807600005413406
34,53,32,5,0.058264100007363595
34,54,24,13,0.05947100000048522
34,55,27,10,0.05921639999723993
34,56,28,9,0.054240600002231076
34,57,36,1,0.058937699999660254
34,58,30,7,0.057737399998586625
34,59,34,3,0.057143900005030446
34,60,24,13,0.05798949999734759
34,61,22,15,0.06412789999740198
34,62,36,1,0.05614950000017416
34,63,28,9,0.0614445999963209
34,64,26,11,0.062174999999115244
34,65,32,5,0.07316659999196418
34,66,23,14,0.056864099999074824
34,67,23,14,0.056471300005796365
34,68,31,6,0.05652060000284109
34,69,23,14,0.05682369999703951
34,70,30,7,0.05561080000188667
34,71,21,16,0.06003700000292156
34,72,22,15,0.055710599990561604
34,73,33,4,0.059814800013555214
34,74,33,4,0.05664029999752529
34,75,29,8,0.05836139999155421
34,76,31,6,0.056028999999398366
34,77,21,16,0.06196819999604486
34,78,32,5,0.059307899995474145
34,79,22,15,0.056389999997918494
34,80,24,13,0.056392699989373796
34,81,34,3,0.058229399990523234
34,82,28,9,0.062201299995649606
34,83,26,11,0.05743990000337362
34,84,32,5,0.05617759999586269
34,85,22,15,0.05924899999808986
34,86,23,14,0.058794700002181344
34,87,28,9,0.058233100004144944
34,88,23,14,0.05894050000642892
34,89,29,8,0.06053010000323411
34,90,33,4,0.05750229999830481
34,91,22,15,0.05912389999139123
34,92,24,13,0.058063400007085875
34,93,27,10,0.060733099991921335
34,94,22,15,0.0575712999998359
34,95,27,10,0.05639159999554977
34,96,27,10,0.06031970000185538
34,97,22,15,0.06051060000027064
34,98,32,5,0.05714250000892207
34,99,29,8,0.054231999994954094
35,0,31,6,0.06027349999931175
35,1,22,15,0.059255900006974116
35,2,21,16,0.055895700003020465
35,3,33,4,0.057058700011111796
35,4,23,14,0.05556829999841284
35,5,34,3,0.060874600007082336
35,6,29,8,0.06084010000631679
35,7,29,8,0.06420079999952577
35,8,24,13,0.0616297999949893
35,9,23,14,0.06119959999341518
35,10,28,9,0.05786499999521766
35,11,26,11,0.06251540000084788
35,12,28,9,0.06197000000975095
35,13,34,3,0.057142599995131604
35,14,21,16,0.059805100012454204
35,15,35,2,0.05752990000473801
35,16,29,8,0.059615099991788156
35,17,29,8,0.06330259999958798
35,18,33,4,0.06326419999822974
35,19,28,9,0.07125720000476576
35,20,22,15,0.060785800000303425
35,21,35,2,0.06063439999707043
35,22,21,16,0.05801490000158083
35,23,29,8,0.05446189999929629
35,24,27,10,0.054727599999750964
35,25,34,3,0.06274890000349842
35,26,21,16,0.0560855000076117
35,27,22,15,0.05839150000247173
35,28,21,16,0.06016539999109227
35,29,24,13,0.0758196999959182
35,30,21,16,0.06525490000785794
35,31,25,12,0.06339149999257643
